841.3	6.4	0.7
682.5	6.2	0.7
612.5	5.9	0.7
600.5	5.7	0.7
602.4	5.4	0.7
606.7	5.4	0.9
603.7	5.5	1
590.3	5.4	0.9
583.6	5.6	1.1
555.1	5.4	1.1
541.8	5.4	1.2
535.3	5.3	1.2
533.5	5.2	1.4
533	5.1	1.4
532.8	5.3	1.4
541	5.2	1.4
569.4	5.5	1.3
590.2	5.5	1.3
607.7	5.6	1.3
622.3	5.8	1.2
634.8	6	1.3
643.3	6.1	1.2
629.4	6.2	1.2
613.5	6.3	1.1
594.8	6.1	1.1
579.4	6	1.1
577.1	5.8	1
568.4	5.5	1
580.6	5.4	1.1
583.7	5.4	1.1
572.9	5.4	1.1
568.1	5.3	1.2
558.7	5.3	1.1
553.6	5.1	1.4
544.5	5.2	1.4
540.7	5	1.3
541.6	5	1.6
541.2	5	2.1
539.8	5.2	1.8
528.3	5.2	1.7
529.3	5.3	1.3
539.2	5.6	1.4
556.1	5.6	1.3
564.9	5.8	1.3
573.9	5.9	1.2
586.4	6.1	1.2
582.6	6.1	1.1
585.9	6.2	1.1
583.3	6.1	1
582.7	6.2	1.1
580.8	6.1	1
590.5	5.9	1.1
589.8	6	1
583.5	5.8	1
569.6	5.8	1
559.7	5.9	1
534	5.6	1.1
516.9	5.4	1
519.6	5.5	1.1
523.4	5.5	1.1
522.5	5.5	1.1
525	5.6	1.1
549.2	5.8	1.1
641.1	5.9	1.2
799.2	6.2	1
876.3	6.8	1
898.4	6.9	0.9
901.8	7	0.6
892.3	7	0.6
916.9	6.9	0.6
944.7	6.9	0.5
935.4	6.9	0.6
891	6.9	0.6
782.1	6.9	0.6
718.9	6.7	0.7
692.2	6.4	0.6
699.2	6.3	0.6
669.7	6.1	0.7
642.1	5.8	0.6
624.3	5.7	0.7
584	5.7	0.7
555.5	5.6	0.8
543.4	5.7	0.8
539	5.7	0.9
536.6	5.6	1.1
543.7	5.6	1
579.3	5.5	1.3
671.9	5.5	1.2
825	5.7	1.2
879.5	6.1	1.1
910.4	6.9	0.9
901.5	6.9	0.8
890.9	7	0.7
915.6	7	0.6
920	7.1	0.5
927.1	6.9	0.6
884.4	6.6	0.5
771	6.7	0.5
701	6.7	0.5
700.6	6.9	0.6
697.1	6.7	0.6
655.7	6.5	0.5
614.1	6.2	0.6
613	5.9	0.7
581.2	5.8	0.8
562.6	5.7	0.9
540.9	5.7	1
527.2	5.7	0.9
522.2	5.7	1
527.4	5.7	1
572.7	5.7	1
658.8	5.6	1
792.3	6	0.9
868.1	6.3	0.9
904.4	6.5	0.8
901.9	6.7	0.8
892.1	6.5	0.7
906.3	6.2	0.6
925	6.4	0.6
905	7	0.6
879.4	6.9	0.5
778.91	6.9	0.5
710.43	6.6	0.5
695.87	6.5	0.6
680.8	6.3	0.6
665.1	6.1	0.6
651.67	6	0.5
606.94	5.9	0.7
577.86	6	0.8
558.74	5.8	0.9
547.58	5.8	0.9
543.06	5.8	1
544.96	5.8	1.1
545.89	5.7	1.2
580.63	5.8	1.1
655.95	5.7	1.2
806.52	5.9	1.1
865.51	6.3	1
900.95	6.1	0.7
918.94	5.8	0.5
903.18	5.7	0.5
939.24	5.9	0.5
953.35	6.3	0.5
934.9	6.7	0.6
904.21	6.8	0.4
789.59	6.8	0.5
735.96	6.5	0.5
715.81	6.1	0.4
710.08	6.1	0.5
686.05	6.1	0.6
651.14	6	0.5
624.32	6.1	0.6
592.11	5.9	0.5
577.38	5.7	0.5
565.43	5.5	0.6
562.22	5.7	0.5
565.19	6.1	0.5
565.73	6.1	0.8
597.83	6.2	0.7
679.1	6.1	0.7
824.88	6.1	0.7
891.7	6	0.6
927.22	6.2	0.6
930.03	6.4	0.5
910.3	7.1	0.5
913.43	7.2	0.5
915.21	7.2	0.5
891.91	7.2	0.5
850.17	7	0.4
700.53	6.9	0.5
630.49	6.7	0.4
614.54	6.4	0.6
612.4	6.3	0.4
591.53	6.4	0.7
576.76	6.4	0.7
567.02	6.4	0.7
552.74	6.4	0.7
537.76	6.5	0.8
533.91	6.4	0.7
529.06	6.4	0.8
508.12	6.3	0.9
494.09	6.2	0.9
491.61	6	1.1
490.08	5.9	1.1
494.19	6	1.3
529.58	5.8	1.2
553.65	5.8	1.2
575.18	5.9	1.2
576.92	6	1.2
586.47	5.9	1.2
587.15	5.9	1.1
591.25	5.7	1.1
591.61	5.6	1.3
586.76	5.4	1.5
577.56	5.5	1.9
584.57	5.3	1.6
584.52	5.4	1.6
573.89	5.2	1.7
566.16	5.2	1.6
558.39	5.1	1.7
536.42	5.3	2
528.94	5.4	1.6
523.91	5.3	1.7
518.69	5.3	1.7
518.13	5.2	1.9
517.55	5.2	2.6
522.94	5.1	1.9
512.52	5.1	2.4
508.09	5.2	2.1
517.72	5.3	1.8
531.88	5.3	1.8
537.64	5.2	1.8
554.77	5.2	1.6
578.07	5.1	1.5
598.36	5.1	1.5
607.77	5.3	1.4
616.5	5.2	1.3
602.57	5.2	1.4
596.12	5.1	1.3
583.99	4.8	1.4
586.29	4.7	1.4
589.43	4.6	1.4
580.17	4.6	1.4
572.01	4.8	1.7
546.99	4.5	1.6
530.31	4.5	2
530.19	4.4	2
524.47	4.4	2.3
521.51	4.4	2.3
522.91	4.3	2.3
564.57	4.4	2.3
681.73	4.4	2.3
826.78	4.7	2.3
884.2	5.3	1.9
916.63	5.6	1.6
930.34	5.5	1.3
915.98	5.8	1.2
926.43	6	1.2
943	6.1	1
930.02	6.1	1
906.7	6.1	1.1
795.95	6	1
738.25	5.6	1
730.06	5.3	1
728.87	5.3	1.1
699.43	5	1.3
649.71	5	1.2
636.28	4.8	1.4
596.67	4.9	1.6
588.41	4.9	1.7
575	4.9	1.6
568.06	4.9	2.2
565.43	4.9	1.5
572.25	4.9	2.1
611.82	4.9	2.7
687.26	4.9	2.5
831.24	5	1.3
882.35	5.4	1.4
909.93	5.6	1.3
910.15	5.7	1.2
904.69	5.7	1.2
920.66	5.8	1
920.28	5.9	1
918.15	6	1
885.62	6	0.9
785.01	5.8	0.9
711.81	5.5	1
700.77	5.4	1
706.9	5.5	1.1
663.25	5.4	1.1
651.72	5.3	1.2
617.94	5.3	1.1
593.34	5.1	1.2
578.46	5.1	1.3
572.6	5	1.5
567.7	5.2	1.6
557.71	5.1	1.6
560.31	5.2	1.6
592.73	5.2	2.1
679.19	5.1	1.7
833.81	5.5	1.4
887.35	5.6	1.3
924.7	5.9	1.1
933.11	6.1	1.1
912.27	6	0.9
923.75	5.9	1
940.38	6	0.9
939.14	5.9	0.9
905.16	5.9	0.9
797.5	5.8	0.9
721.88	5.7	0.9
703.89	5.5	0.9
695.88	5.3	0.9
665.24	5.2	1
643.93	5.4	1.1
632.6	5.3	1.1
600.35	5.3	1.3
583.92	5.2	1.2
572.07	5.1	1.3
561.09	5.2	1.4
557.41	5.3	1.4
554.28	5.3	1.4
580.84	5.3	1.4
679.67	5.3	1.7
818.54	5.4	1.6
893.02	5.7	1.3
918.19	6	1.1
919.94	6.1	0.9
915.89	6	0.8
934.8	6.2	0.9
927.24	6.2	0.7
931.95	6.1	0.8
913.58	6.2	0.7
799.77	6	0.6
730.33	5.8	0.7
705.81	5.6	0.8
708.91	5.2	0.8
687.35	5.2	0.9
647.63	5.3	1
623.38	5.3	1.1
602.13	5.4	1.1
582.86	5.4	1.2
574.72	5.5	1.2
569.83	5.5	1.3
563.09	5.4	1.2
571.33	5.4	1.2
602.55	5.3	1.6
689.59	5.4	1.3
844.63	5.6	1.3
897.27	5.8	1.1
912.77	6.1	1
919.03	6.7	0.9
902.62	6.7	0.8
907.07	6.6	0.8
924.75	6.3	0.8
906.58	6.4	0.6
855.34	6.6	0.8
709.86	6.4	0.7
657.59	6.3	0.8
641.86	6.1	0.7
623.62	6.1	0.8
573.95	6	0.8
557.07	5.9	1
546.93	5.9	0.9
542.23	5.9	1.1
539.22	5.9	1
538.84	5.9	1.2
536.09	5.9	1.1
534.96	5.9	1.1
534.16	5.8	1.1
530.99	5.7	1.2
525.7	5.8	1.2
528.75	5.8	1.2
556.49	4.5	1.1
579.07	5.6	1.1
586.11	6	1
599.91	6.3	0.9
589.97	6.3	1
588.34	6.3	0.9
591.86	6.2	0.9
586.48	5.9	0.9
573.21	5.9	0.9
569.25	5.8	0.9
574.6	5.7	0.9
576.32	5.7	1
583.62	5.5	0.9
577.34	5.6	1
569.4	5.5	1.1
552.12	5.6	1
542.35	5.6	1.1
539.14	5.6	1.2
534.96	5.6	1.2
536.54	5.6	1.3
535.53	5.5	1.2
535.14	5.7	1.3
529.47	5.7	1.2
527.46	5.7	1.2
540.83	5.8	1.1
554.48	5.8	1.2
557	5.8	1.2
575.94	5.9	1.2
586.2	6.2	1
593.9	6.5	1.1
605.66	5.9	0.9
608.76	5.7	1
594.7	5.6	1
598.39	5.6	0.8
606.15	5.6	0.9
618.25	5.6	1
613.41	5.9	0.9
601.07	6.4	0.9
588.56	6.5	1
567.73	6.4	1
547.06	6.1	0.9
541.49	5.9	1
535.62	6.1	1
530.25	5.9	1.1
533.73	5.8	1
562.9	6	1.1
665	5.9	1
820.47	6.2	1
903.72	5.8	1
930.49	5.9	0.8
932.84	6.1	0.8
913.45	6.2	0.6
928.66	6.1	0.7
962.88	6.2	0.5
959.59	6.3	0.7
915.32	6.8	0.6
775.65	6.5	0.6
722.68	6.4	0.7
711.97	6.4	0.6
705.23	6.4	0.7
694.34	5.8	0.6
656.73	6.3	0.7
624.01	6.5	0.7
594.19	6.3	0.8
575.08	5.5	0.9
562.85	5.3	1.1
558.32	5.3	1.2
553.16	5.1	1.5
555.73	5.1	2.2
591.1	5.1	1.9
697.82	5	2.3
852.71	5.2	1.6
907.65	5.4	1.6
930.37	5.5	1.2
926.11	5.5	1.2
912.4	5.3	1.2
932.43	5.4	1.1
943.83	5.4	1
942.34	5.5	1
896.91	5.4	1.1
782.45	5.4	1
718.86	5.2	1.5
712.53	5.3	1.5
716.73	5.2	1.5
714.39	5.2	1.7
689.53	5.2	1.9
639.23	5	2.3
605.45	5	2.5
581.05	4.9	2.7
564.96	5	2.5
561.95	4.9	2.8
559.31	5	2.7
566.15	5	2.8
609.63	4.9	2.6
703.33	4.9	3.1
839.63	5.1	2.7
904	5.2	2.8
934.97	5.2	2.5
964.95	5.3	2.7
944.02	5.2	2.1
950.18	5.3	2.4
963.48	5.3	1.6
958.77	5.5	1.9
920.18	5.4	1.8
799.54	5.3	2.2
730.74	5	2.5
696.65	5.1	2.6
681.04	4.8	2.3
663.57	5.2	2.6
647.11	4.9	2.6
631.12	4.5	3.3
597.62	4.4	3.2
578.54	4.3	3.3
567.91	4.3	3.6
554.71	4.3	3.2
550.18	4.3	3.4
553.26	4.2	4
587.46	4.2	3.9
679.81	4.2	3.8
850.9	3.8	3.6
917.35	4.3	3.1
946.43	5.6	2.7
959.21	5.4	3.1
949.75	5.4	2.2
960.96	5.1	2.8
968.85	5.3	2.7
967.24	5.4	3
935.78	5.3	2.4
828.53	5.3	2.7
753.95	5.5	2.1
743.55	5.5	2.7
742.01	5.2	2.8
730.73	4.6	2.9
676.46	5.1	2.7
651.78	5	4
637.75	5.2	3.7
619.16	5.1	3.6
609.32	5	3.6
608.06	5	3.4
603.94	4.9	3.5
605.46	4.8	3.4
632.81	4.8	3.4
706.77	4.7	3.4
839.89	4.5	2.6
901.17	5.1	3.5
947.68	5.3	1.7
960.75	5.3	2.1
941.71	5.2	2
954.44	5.5	2
951	5.5	1.7
935.29	4.8	1.7
905.69	4.9	1.5
762.49	5.1	1.5
668.94	5.4	1.7
668.69	5	2.1
661.36	4.8	1.9
654.7	4.6	2
627.69	4.5	2.4
599.03	4.6	3.5
582.71	4.6	3.1
572.5	4.6	2.2
563.75	4.5	2.8
560.45	4.6	2.8
559.95	4.5	2.8
563.37	4.5	2.7
559.52	4.6	2.8
554.6	4.5	3
561.72	4.7	2.6
585.34	4.6	2.2
604.98	4.7	2.2
611.14	4.9	1.9
609.3	4.9	1.8
621.68	5.1	1.8
624.01	5.3	1.6
622.76	5.5	1.7
